marketCap,trailingPE,beta,vol_30d,ret_1m,environment_score,social_score,governance_score,marketCap_log,sector
3413510912.0,38.399998,-0.394,0.0109712358008763,-0.0495049627653911,40.0,40.0,40.0,21.951007191829362,Basic Materials
199438696448.0,59.25338,,0.0222829347002757,-0.011942961784379,60.0,60.0,60.0,26.018772740084398,Industrials
324555584.0,3.1440327,,0.0303962611478104,0.0852272596425753,40.0,40.0,40.0,19.597967373738147,Consumer Cyclical
7152692736.0,18.136314,0.058,0.0278354862161251,-0.0874748664339836,45.0,50.0,55.0,22.6907547293273,Real Estate
342950944.0,,0.433,0.0186151887519508,-0.0181818004482052,40.0,40.0,40.0,19.653097977409526,Basic Materials
13714017280.0,50.0,0.315,0.021887736194934,-0.1534391253995521,50.0,50.0,50.0,23.34168430590696,Industrials
2300844032.0,44.451477,-0.224,0.0624873956485308,0.4802585525439855,40.0,40.0,40.0,21.55654186343374,Basic Materials
671938707456.0,10.234317,0.312,0.0126414081315691,-0.0049421115074669,60.0,60.0,60.0,27.233432964168387,Energy
1745489408.0,11.518618,0.191,0.0187565066392795,0.0034754755887216,35.0,40.0,45.0,21.280300816888552,Real Estate
59527168000.0,13.453768,0.083,0.0157428740159955,-0.0553944923133177,60.0,60.0,60.0,24.80969865034445,Industrials
53461938176.0,21.789635,,0.0231495728620611,-0.0424705010030446,60.0,65.0,70.0,24.7022358017138,Financial Services
923570929664.0,67.16988,,0.0209211485312183,0.0687000508261259,60.0,60.0,60.0,27.551513438904333,Communication Services
1266657394688.0,23.51327,0.076,0.0149687499053249,0.0386831995117511,3.28,14.77,10.33,27.867402573983618,Healthcare
889697088.0,46.499996,-0.232,0.018828432804711,-0.1485249287363708,40.0,40.0,40.0,20.60639161332024,Consumer Cyclical
1260147072.0,,0.379,0.0136854686679774,-0.051384419193075,40.0,40.0,40.0,20.954494275701187,Consumer Defensive
135702048.0,,-13.561,0.012821224379082,-0.0603015096448701,40.0,40.0,40.0,18.72597222417526,Consumer Cyclical
9069365248.0,19.609545,0.179,0.0156913653527482,0.0651584611798494,50.0,50.0,50.0,22.928168115052276,Healthcare
83030679552.0,48.63938,-0.394,0.0239829064753818,-0.0413621956499512,60.0,60.0,60.0,25.142476009614175,Consumer Defensive
4029394176.0,18.196428,0.636,0.0235091404267841,0.0079129501901831,35.0,40.0,45.0,22.116881873316732,Real Estate
29664139264.0,41.844753,-0.238,0.0249709239866066,-0.1132201132201132,50.0,50.0,50.0,24.11320472106668,Healthcare
2624521216.0,27.127272,0.545,0.0342054808776876,-0.0367979955724229,35.0,40.0,45.0,21.688164322830467,Real Estate
12400124928.0,26.010326,,0.0095969401309767,0.0279572870139821,50.0,50.0,50.0,23.240972384426005,Healthcare
462928640.0,0.7096436,-0.313,0.0231854001547671,0.0644653834599138,40.0,40.0,40.0,19.95308347706217,Communication Services
11555644416.0,11.185715,0.761,0.0170782128100066,-0.0624999257796539,50.0,50.0,50.0,23.170439848654688,Consumer Defensive
410921336832.0,15.907767,0.642,0.0168379209530514,0.0887043203473731,60.0,65.0,70.0,26.74166763855746,Financial Services
6213023232.0,5.5436015,0.598,0.0313812128632754,-0.0277088176370926,50.0,50.0,50.0,22.54991344743833,Industrials
19620356096.0,56.05,0.344,0.0204796481109221,-0.0937752512646592,50.0,50.0,50.0,23.699833440613116,Industrials
7213118976.0,,0.774,0.0286504324269293,0.0603588709056375,50.0,50.0,50.0,22.699167285132962,Technology
14905512960.0,,0.526,0.0189044340713,-0.06135661075356,50.0,55.0,60.0,23.424996978848224,Financial Services
1412361879552.0,64.378296,0.531,0.0104477677963115,-0.0155370790291424,60.0,60.0,60.0,27.976284510798546,Consumer Defensive
136656502784.0,97.42106,,0.0120621271105465,-0.085700199477851,60.0,65.0,70.0,25.640736335345224,Financial Services
2726905344.0,107.75565,-0.072,0.0348050261806371,-0.0307692212148716,40.0,40.0,40.0,21.726433229903083,Consumer Cyclical
322281897984.0,5.8601723,0.369,0.011124731518164,0.0253762677291953,60.0,65.0,70.0,26.49869245908034,Financial Services
109115883520.0,46.578846,,0.0176622517957851,-0.0065284063907506,60.0,60.0,60.0,25.41567630599897,Industrials
51036213248.0,29.51579,0.431,0.0173505529352702,-0.0017799657098236,60.0,60.0,60.0,24.65580128140066,Industrials
9122548736.0,27.856354,-0.185,0.0132741389913102,-0.026781851885259,50.0,50.0,50.0,22.9340150687654,Basic Materials
1136684826624.0,42.5894,0.459,0.008014328709611,0.000389357560026,,,,27.759137094931173,Consumer Cyclical
47865790464.0,39.283875,0.203,0.0180929399594685,0.0438770446400988,50.0,50.0,50.0,24.591666899676138,Consumer Cyclical
2588464384.0,62.10204,0.522,0.0204166208198354,0.2061038178218779,40.0,40.0,40.0,21.67433063527783,Healthcare
51767717888.0,30.850657,0.565,0.0406980235371531,0.2440988912282931,60.0,60.0,60.0,24.670032585161724,Healthcare
19576602624.0,22.490723,0.088,0.0191137905703391,0.0465211262855509,50.0,50.0,50.0,23.69760094648097,Consumer Defensive
192320765952.0,48.64613,0.514,0.0139880582470978,-0.0336875982607227,60.0,60.0,60.0,25.98243047098603,Basic Materials
3574545152.0,14.876712,-0.259,0.0406662366602694,-0.1871257533117162,40.0,40.0,40.0,21.9971037750679,Consumer Cyclical
2559524096.0,45.705883,-0.539,0.0294273188299162,-0.2119675201342804,40.0,40.0,40.0,21.663087178547034,Basic Materials
1017807437824.0,10.497824,,0.0159219795709782,0.0826202291510882,7.9,8.43,5.98,27.648671858821544,Communication Services
49119428608.0,32.245632,,0.0186004424062988,-0.1245814583059967,50.0,50.0,50.0,24.617520488164708,Basic Materials
868783423488.0,66.64817,0.56,0.0093087317659597,0.0092436974789915,60.0,65.0,70.0,27.490359706166206,Financial Services
493359235072.0,61.70139,0.285,0.0086985265065038,0.0525380255917442,60.0,60.0,60.0,26.924503417184553,Basic Materials
12005321728.0,,,0.0258764506852298,0.0109117657162602,50.0,50.0,50.0,23.20861586584403,Industrials
48207659008.0,122.12501,0.129,0.0144489363504102,-0.0119907362707273,50.0,50.0,50.0,24.59878374598126,Industrials
646281428992.0,52.909985,-0.002,0.011735843121113,-0.0105832926432292,60.0,60.0,60.0,27.19450089445769,Consumer Defensive
151229087744.0,33.151913,0.474,0.0290886631849778,0.1030560511300244,60.0,65.0,70.0,25.7420616614552,Financial Services
56372072448.0,9.824163,0.106,0.0161143683587044,-0.0522426562013188,60.0,60.0,60.0,24.755239703469627,Industrials
178172936192.0,29.546492,0.433,0.0127987582920207,-0.0176809289472412,60.0,60.0,60.0,25.906020467233727,Healthcare
2759340800.0,13.618773,-0.392,0.0140098139304365,-0.0437180543462509,40.0,40.0,40.0,21.73825764793121,Communication Services
18195961856.0,,0.515,0.0223146908514813,-0.0288238387417938,50.0,50.0,50.0,23.624465530422032,Industrials
10399273984.0,164.13889,0.608,0.0194792735452028,-0.1003349050309941,50.0,50.0,50.0,23.065001831522352,Consumer Cyclical
76862111744.0,19.628395,0.359,0.0129677423536504,0.0176011258532651,60.0,60.0,60.0,25.065278896920347,Industrials
1174355328.0,,1.094,0.0343987265535589,-0.1026339773796425,40.0,45.0,50.0,20.88398517780545,Financial Services
1255852416.0,,-2.503,0.0397474668599891,0.2402402075592484,40.0,40.0,40.0,20.951080395699936,Consumer Cyclical
41278287872.0,49.94935,0.411,0.0188051628500809,-0.0599210142059889,50.0,50.0,50.0,24.4436024813148,Consumer Cyclical
15076877312.0,,,0.0332407900532415,-0.1336594770008613,50.0,50.0,50.0,23.43642810334854,Basic Materials
655521415168.0,24.021572,-0.058,0.0194685299432972,0.1861312573308693,60.0,65.0,70.0,27.208696809592105,Financial Services
3975639296.0,24.487804,0.14,0.022452534186189,-0.0619014585580516,40.0,40.0,40.0,22.103451401555002,Consumer Defensive
60758835200.0,34.21425,0.07,0.009507099856131,-0.026081572633697,60.0,65.0,70.0,24.830178343999773,Financial Services
683368185856.0,400.64517,0.942,0.0452448426319722,-0.0754801418574405,60.0,60.0,60.0,27.250299622803283,Utilities
53360377856.0,59.067875,-0.169,0.0156255188957997,0.0070977268853233,60.0,60.0,60.0,24.700334319806817,Technology
15821289472.0,10.067867,0.358,0.0073828696679568,0.0223629254769095,50.0,50.0,50.0,23.48462230500343,Communication Services
25162897408.0,,0.026,0.0152773474692601,0.0395458393760799,50.0,50.0,50.0,23.948636421488544,Consumer Defensive
139701977088.0,,0.09,0.0214000752384185,0.026043889546202,60.0,60.0,60.0,25.66277725550002,Basic Materials
830429760.0,,0.206,0.0328893436912562,0.1039604159058713,40.0,40.0,40.0,20.53745390908821,Industrials
1174235381760.0,10.088185,0.629,0.011606355862577,0.0231625306004685,10.29,10.66,8.37,27.791638312775387,Utilities
3494000128.0,8.862069,0.141,0.0243546428245542,-0.0904484506836891,40.0,40.0,40.0,21.97431308557871,Technology
12594842624.0,98.75619,-0.317,0.0116215310097344,0.1239523888821878,50.0,50.0,50.0,23.256553251635207,Consumer Cyclical
51853758464.0,7.6182156,0.503,0.0295282174029802,0.286704876883427,60.0,65.0,70.0,24.671693256265847,Financial Services
,,,0.0155381203478709,-0.0500664233959088,50.0,50.0,50.0,,
117344182272.0,30.404732,0.053,0.0123460530956233,-0.03230285000671,60.0,60.0,60.0,25.48837718215598,Industrials
29821212672.0,23.311283,0.957,0.0225530935758171,-0.0225159867489285,45.0,50.0,55.0,24.11848581188807,Real Estate
1267921280.0,8.873949,-0.059,0.013119947105849,-0.0399999618530273,40.0,45.0,50.0,20.960644609804042,Financial Services
38602444800.0,39.753426,0.073,0.0195389712514457,-0.0575882365338954,45.0,50.0,55.0,24.376581448224975,Real Estate
28912982016.0,37.857143,-0.104,0.0119179315325453,-0.0501792212707886,50.0,50.0,50.0,24.087556535943037,Consumer Cyclical
45200904192.0,29.663902,0.493,0.0128686485985898,-0.0526494565217391,50.0,50.0,50.0,24.534382927854427,Basic Materials
8499489792.0,2.9324057,0.476,0.0204255831297714,0.0001937096039537,50.0,50.0,50.0,22.863271974288207,Healthcare
11130063872.0,26.541492,0.137,0.0413162080614032,-0.1112886209287413,50.0,50.0,50.0,23.132915741031415,Industrials
3824690176.0,27.27944,0.153,0.0156271808173558,-0.0775513310553631,40.0,40.0,40.0,22.06474330146715,Industrials
14681135104.0,,-0.41,0.0167029261844369,-0.0410483533436032,45.0,50.0,55.0,23.409829180372377,Real Estate
671120293888.0,37.32502,0.339,0.0144525470976707,0.051583740485924,60.0,60.0,60.0,27.23221423339263,Consumer Cyclical
9739253579776.0,18.42525,0.407,0.0100092343913031,-0.0092310457853269,2.06,9.81,12.09,29.907185596126602,Financial Services
4727453184.0,8.3011055,0.402,0.0413343981566763,0.3475336441770011,40.0,40.0,40.0,22.27665245575087,Industrials
1956780416.0,9.446686,-0.382,0.0476960410677071,-0.2834972944415983,40.0,40.0,40.0,21.394566315181528,Industrials
5935175168.0,33.846153,0.819,0.0318062492203535,0.1049723418170971,50.0,50.0,50.0,22.504162379147054,Consumer Cyclical
30972858368.0,8.10196,-0.048,0.0111709255517036,-0.0129001650180053,50.0,50.0,50.0,24.156377121441754,Industrials
11495165952.0,35.404167,0.532,0.0197172716459642,-0.1242914326529598,50.0,50.0,50.0,23.16519243202994,Consumer Cyclical
869621568.0,0.8303255,0.377,0.0430282497441221,-0.2668652505798737,40.0,40.0,40.0,20.58356869682154,Consumer Cyclical
1053979904.0,9.75,-0.086,0.014447741797297,0.0684930835751811,40.0,40.0,40.0,20.775839221418938,Consumer Cyclical
3110372864.0,5.750192,-0.182,0.012571703578448,-0.0191189142754756,40.0,40.0,40.0,21.858008448234006,Basic Materials
22179016704.0,15.450442,0.216,0.0183987575904158,-0.0226689157399113,50.0,50.0,50.0,23.822412485379154,Consumer Cyclical
76712886272.0,78.716324,0.01,0.015726608521042,0.1226673578305366,60.0,60.0,60.0,25.063335539982173,Consumer Cyclical
77021028352.0,51.45847,0.831,0.0253960687588182,0.0232394678797214,60.0,60.0,60.0,25.067344317009816,Healthcare
120133853184.0,19.385489,0.235,0.0098357638859258,-0.04236513258153,60.0,60.0,60.0,25.511872401292244,Industrials
4616571392.0,33.757572,0.168,0.0254743835008322,-0.1138804710663077,40.0,40.0,40.0,22.2529181438034,Industrials
2453209088.0,47.938187,-0.579,0.0160320706423822,0.0093423649669823,40.0,40.0,40.0,21.620662836666032,Consumer Defensive
1414752256.0,25.285713,0.026,0.0361929709372047,0.0442477440433863,40.0,40.0,40.0,21.0702202693205,Communication Services
47568928768.0,24.193401,0.731,0.0161557065497431,-0.0213199842037311,50.0,50.0,50.0,24.585445628091428,Basic Materials
10856962048.0,25.125286,,0.0224317036297658,-0.1031608877745946,50.0,50.0,50.0,23.10807237465718,Industrials
2126370560.0,,-0.178,0.0094434057381906,-0.0014627345836525,40.0,40.0,40.0,21.477682401301458,Communication Services
5220901888.0,20.603804,0.14,0.0249749668843189,-0.091156995922634,50.0,50.0,50.0,22.37593599958746,Consumer Cyclical
10182516736.0,8.695501,-0.116,0.009387953463605,-0.0322984679367854,50.0,55.0,60.0,23.04393804118792,Financial Services
816737222656.0,24.12037,0.802,0.0158710397875151,0.09109949774351,60.0,65.0,70.0,27.42858324317544,Financial Services
3436428544.0,33.74617,-0.87,0.0127999187816178,-0.0389090909090908,40.0,40.0,40.0,21.957698555351808,Industrials
11833112576.0,8.137042,0.55,0.0438613343681305,-0.0794277762846985,50.0,55.0,60.0,23.194167589120866,Financial Services
962094891008.0,9.4178295,1.031,0.0162414135749613,0.0676505168748156,24.23,9.33,6.23,27.592378922050077,Energy
98076721152.0,100.58287,0.064,0.0220011209652723,0.0963717253989875,60.0,60.0,60.0,25.309015878243123,Consumer Cyclical
892221824.0,25.9,0.291,0.0198234220424302,-0.0407407894710118,40.0,40.0,40.0,20.609225342363285,Consumer Defensive
51076169728.0,28.9558,0.366,0.0167466874405869,-0.1785266840345807,60.0,60.0,60.0,24.65658387957091,Basic Materials
21549527040.0,61.640274,0.107,0.0234552762947553,-0.0751866715464404,50.0,50.0,50.0,23.793619706201962,Industrials
5838483456.0,21.594559,-0.784,0.0124443206216383,-0.0313682373398193,50.0,50.0,50.0,22.487736918042785,Consumer Cyclical
2450433792.0,84.03278,0.745,0.0352389533419568,-0.1408338632722952,40.0,45.0,50.0,21.61953090419741,Financial Services
24481953792.0,142.03464,,0.0242475103284029,-0.0818525241371536,50.0,50.0,50.0,23.9212021032113,Consumer Cyclical
13251576832.0,5.3542323,-0.099,0.015470931325783,0.0891040300110339,50.0,55.0,60.0,23.30738238856211,Financial Services
148160102400.0,23.27994,-0.507,0.0194708324989856,-0.012130059326581,60.0,60.0,60.0,25.721559298995498,Industrials
9309046784.0,44.007008,0.493,0.0226796912856047,0.0654787871966173,50.0,50.0,50.0,22.954252536849637,Healthcare
196024500224.0,20.482937,0.402,0.0105992988224453,-0.0109357197777334,60.0,60.0,60.0,26.001505489512894,Energy
26281291776.0,18.680338,0.186,0.0112779298161236,0.0004775840803752,50.0,50.0,50.0,23.992123183730737,Consumer Cyclical
22586640384.0,21.785149,0.059,0.0076826573834949,-0.0278617382652536,50.0,50.0,50.0,23.840624435029333,Consumer Cyclical
359282784.0,81.33386,-1.258,0.0339911755896296,-0.1960524569006484,40.0,40.0,40.0,19.699620338328053,Industrials
25843603456.0,14.449097,0.213,0.0114823903733351,0.0220632890607654,50.0,50.0,50.0,23.975328958808472,Basic Materials
36014145536.0,36.277958,0.122,0.0187521834805482,-0.0856015820972461,50.0,50.0,50.0,24.307177629808457,Consumer Cyclical
108151373824.0,62.06429,0.334,0.0184524533274039,-0.0044683357395181,60.0,60.0,60.0,25.406797692223652,Consumer Cyclical
5835340800.0,76.15789,-0.683,0.031252186659013,0.2119653558378951,50.0,50.0,50.0,22.487198507320393,Industrials
3603849472.0,10.7918625,0.179,0.0180337023723343,-0.0116095398819865,40.0,40.0,40.0,22.005268409172082,Industrials
2785439232.0,54.967743,0.216,0.0158383591256543,0.0029429749901572,40.0,40.0,40.0,21.747671411714197,Consumer Cyclical
10697602048.0,,0.269,0.0291836055661427,0.1255343800894444,50.0,50.0,50.0,23.093285445728323,Consumer Cyclical
61440872448.0,27.535295,0.532,0.0147199292272567,-0.0783268456438032,60.0,60.0,60.0,24.841341125701284,Industrials
102368354304.0,,-0.321,0.0196960349664512,-0.0359638011390526,60.0,60.0,60.0,25.351843461798886,Consumer Cyclical
107299651584.0,53.748558,,0.0122003794678296,-0.0502447581981844,60.0,60.0,60.0,25.398891239466888,Healthcare
5131360256.0,16.09788,0.164,0.0250399956391405,0.0188952179647547,50.0,50.0,50.0,22.358636618291044,Consumer Cyclical
13793713152.0,15.64132,-0.157,0.0196556993715531,-0.0616285388474938,50.0,50.0,50.0,23.34747875668347,Industrials
34507030528.0,25.229132,0.433,0.0140431578413346,-0.0571865816728784,50.0,50.0,50.0,24.264428923671975,Basic Materials
216530960384.0,25.165785,0.583,0.0249599894667611,-0.0747747747747747,60.0,60.0,60.0,26.100999378252606,Consumer Cyclical
643016512.0,22.848837,0.973,0.0119857550876828,-0.0541516255430665,40.0,40.0,40.0,20.281680963054097,Healthcare
3037395712.0,13.467442,0.434,0.0193756273235197,-0.0983964374779881,40.0,40.0,40.0,21.834266311854957,Technology
16247258112.0,82.86429,0.054,0.0380320381972053,0.0282896205382483,50.0,55.0,60.0,23.511189999977702,Financial Services
36657352704.0,153.40425,0.56,0.0143125760466608,-0.1086761222000944,50.0,50.0,50.0,24.32487986466654,Technology
5535391744.0,23.225904,,0.0194806209109788,-0.07586291521863,50.0,50.0,50.0,22.434428176573604,
61172965376.0,35.549694,0.668,0.0220211822416625,0.057859929472015,60.0,60.0,60.0,24.836971186661977,Basic Materials
982710550528.0,62.589237,0.06,0.0206642953902618,0.1842117620266408,60.0,65.0,70.0,27.61358045852357,Financial Services
3132213428224.0,26.014425,0.303,0.0529951416611059,0.0894630995372798,60.0,60.0,60.0,28.772761036123953,Utilities
20726609920.0,,1.175,0.0272662413374367,-0.0761918739388761,50.0,50.0,50.0,23.754684215095576,Industrials
86544138240.0,,-0.031,0.0143930452278226,-0.0257126383547459,60.0,60.0,60.0,25.18392038942353,Consumer Cyclical
115178323968.0,12.494583,0.387,0.0153738775489836,0.1342775081200131,60.0,65.0,70.0,25.46974740751257,Financial Services
6259190784.0,,0.669,0.0264980282446165,-0.1069784985190743,50.0,50.0,50.0,22.55731674613076,Industrials
22148614144.0,174.09091,,0.0207546587216333,-0.1017823511203437,50.0,50.0,50.0,23.821040764663014,Utilities
3430600448.0,15.734117,-0.873,0.0245872707674792,0.0133884636988519,40.0,40.0,40.0,21.956001140820884,Industrials
38446641152.0,24.796352,0.221,0.0160318009990212,-0.0390830514844043,50.0,50.0,50.0,24.372537172853416,Consumer Cyclical
63683694592.0,56.714912,-0.763,0.0219048874199602,-0.0801679252580296,60.0,60.0,60.0,24.87719439490571,Consumer Defensive
396151680.0,,,0.0209540265535094,0.0795865104815951,40.0,45.0,50.0,19.79730772870869,Financial Services
1122280669184.0,22.274948,0.723,0.0111365061064214,0.0476234942571669,2.67,3.31,6.2,27.746384042535333,Consumer Cyclical
1803369472.0,37.285713,-0.419,0.0173071516587911,-0.0395584461548192,40.0,40.0,40.0,21.312922681416474,Consumer Cyclical
70634127360.0,63.686066,0.084,0.0175310886009671,-0.0889365446125253,60.0,60.0,60.0,24.98077925503255,Healthcare
102218432512.0,7.512524,0.148,0.0364977017284977,0.3154521754843147,60.0,65.0,70.0,25.350377855723657,Financial Services
12322538496.0,34.068966,0.175,0.0216149144477171,-0.0060361638305088,50.0,50.0,50.0,23.234695820661468,Basic Materials
55032500224.0,24.90976,0.578,0.0105573148617812,-0.0394148366450212,60.0,60.0,60.0,24.731189760840255,Industrials
15277772800.0,30.039806,-0.046,0.0144798609833619,-0.0297030169197738,50.0,50.0,50.0,23.449664850964037,Energy
3416287346688.0,36.25614,0.615,0.0112153668003618,0.0513853295541668,1.88,11.35,13.3,28.859575506200358,Financial Services
48628260864.0,20.427744,-0.2,0.0160299180329299,-0.0102689140712398,50.0,50.0,50.0,24.607470698127504,Consumer Defensive
15851894784.0,19.616526,0.469,0.019158427079139,0.0040120918704178,45.0,50.0,55.0,23.486554874919744,Real Estate
11789392896.0,15.822796,0.326,0.0385586917227757,0.0447955003746474,50.0,50.0,50.0,23.190466057124926,Technology
1472480640.0,,-0.249,0.0143343438063476,-0.0266479739370042,40.0,40.0,40.0,21.11021432637473,Basic Materials
19336261632.0,,,0.02855218060188,-0.0708460846855681,50.0,50.0,50.0,23.685248011131105,Industrials
882756672.0,,0.166,0.0176551815922492,0.0439193252770788,40.0,40.0,40.0,20.598560152075834,Consumer Cyclical
86360088576.0,15.976281,-0.323,0.0254087823153822,0.0405517578125,60.0,60.0,60.0,25.181791468264098,Consumer Defensive
256842907648.0,408.99545,0.049,0.0230336674240962,0.1068707219423996,60.0,60.0,60.0,26.27173048066552,Industrials
2103922048.0,281.17242,0.429,0.0545490695832265,-0.1956993181632951,40.0,40.0,40.0,21.467069082181172,Consumer Cyclical
2145168000.0,65.18667,-0.797,0.0109997726772823,-0.1244627640391823,40.0,40.0,40.0,21.486483708403895,Industrials
69998264320.0,20.483871,,0.0131140658613511,-0.0032701110967552,60.0,60.0,60.0,24.971736283274073,Healthcare
12231847936.0,22.889542,,0.032750544474218,-0.0781102218027189,50.0,50.0,50.0,23.227308873922976,Basic Materials
1374949120.0,48.9426,-0.753,0.0172145573864801,-0.0419303122091431,40.0,40.0,40.0,21.04168256447123,Basic Materials
16343122944.0,20.446808,0.149,0.0343792158785569,0.1509843455488173,50.0,55.0,60.0,23.51707303082167,Financial Services
635296088064.0,55.602043,0.446,0.0122401488054766,0.0257906850380338,60.0,60.0,60.0,27.17735700758149,Basic Materials
148070187008.0,8.718354,0.184,0.0163815856108406,-0.0187581479543512,60.0,60.0,60.0,25.72095223484321,Healthcare
27442237440.0,30.706106,,0.0254757531695811,0.0171742168869639,50.0,50.0,50.0,24.035349175874984,Consumer Cyclical
2898352640.0,384.77274,-0.793,0.0129100018123742,0.0198795364563724,40.0,40.0,40.0,21.787408357706983,Communication Services
3264375296.0,31.984251,-0.083,0.0232196660609305,-0.0861642691859745,40.0,40.0,40.0,21.90633424813703,Consumer Cyclical
1099827642368.0,11.826388,0.167,0.016623557188926,0.1242160962849909,60.0,65.0,70.0,27.726174594700453,Financial Services
22076092416.0,14.499143,0.118,0.0086269338444003,-0.0228868624573167,50.0,50.0,50.0,23.817761068825828,Consumer Cyclical
6636747264.0,34.15065,,0.0176406265998032,-0.1241673327733429,50.0,50.0,50.0,22.615887810680462,Communication Services
4850562560.0,46.09594,,0.0194888265379336,-0.102650728078001,40.0,40.0,40.0,22.30236052712802,Healthcare
140546768896.0,62.281147,-0.115,0.0255269676392357,0.2150804374254038,60.0,60.0,60.0,25.66880614504146,Basic Materials
286266144.0,,0.022,0.0224234242519557,-0.151658743674139,40.0,40.0,40.0,19.47243251298893,Basic Materials
638533304320.0,18.841475,0.153,0.0128153490928517,0.0021878071231198,3.53,16.1,12.65,27.18243967131086,Healthcare
10153594880.0,31.812057,0.742,0.0378507635872017,-0.0271647492587784,50.0,50.0,50.0,23.04109365519686,Technology
12854400000.0,21.488466,,0.0162763379873794,-0.2025311358253201,50.0,50.0,50.0,23.276952002207032,Industrials
163090284544.0,160.20186,,0.0221982400570556,0.0651455473636226,60.0,60.0,60.0,25.817569777325225,Healthcare
4736402432.0,2626.7856,0.351,0.0276093769199467,-0.0652007989182472,40.0,40.0,40.0,22.27854370410222,Industrials
16331743232.0,34.446342,-0.308,0.0303737830457919,-0.0522802221683513,50.0,50.0,50.0,23.516376488568177,Technology
4227505408.0,346.25003,-0.591,0.0188066441424316,-0.0679676513150983,40.0,40.0,40.0,22.16487791821579,Technology
7425931264.0,81.328766,-0.066,0.0202722894458602,0.0371211466442424,50.0,50.0,50.0,22.728243936666004,Consumer Defensive
1958167424.0,,0.285,0.0340253823509879,0.159999990821781,40.0,40.0,40.0,21.395274885570718,Consumer Cyclical
9723068416.0,,0.215,0.0115170988512723,0.0047382647698277,50.0,55.0,60.0,22.99776708636339,Financial Services
46056865792.0,38.189972,0.097,0.0289866549280078,-0.027321881316096,50.0,50.0,50.0,24.553142682844808,Industrials
2935469568.0,,0.724,0.0170231661705019,-0.0652866736547099,40.0,40.0,40.0,21.800133266867345,Technology
3379535872.0,3.6004655,-0.825,0.1384892783621565,-0.3950467111888728,40.0,40.0,40.0,21.941004221332204,Consumer Cyclical
366645280768.0,54.555817,0.167,0.0139083413989699,0.0067118092593563,60.0,60.0,60.0,26.62766068018833,Industrials
62312898560.0,163.7428,0.457,0.0332169892222214,-0.0605366976008513,60.0,60.0,60.0,24.855434280812506,Technology
20951173120.0,36.363636,0.199,0.0113604217708688,-0.0792990292291705,50.0,50.0,50.0,23.765460477975946,Consumer Defensive
162996600832.0,14.784042,0.168,0.02015959290868,0.0307795352661932,60.0,65.0,70.0,25.816995183750453,Financial Services
84453343232.0,22.981455,-0.025,0.0204741813771482,0.0243205363565222,60.0,60.0,60.0,25.159465067729236,Consumer Cyclical
94762196992.0,22.768072,0.505,0.016587915818621,-0.0092895470351171,60.0,60.0,60.0,25.2746364007825,Consumer Defensive
2047103104.0,,0.852,0.0300831166720825,-0.3458369379409317,40.0,40.0,40.0,21.439691511189533,Technology
17935175680.0,90.211525,-0.639,0.0262455412678242,-0.1247611137242503,50.0,50.0,50.0,23.610029743310616,Industrials
146005147648.0,33.057728,,0.017475270640342,-0.0433243325991773,60.0,60.0,60.0,25.706907715903068,Basic Materials
1772421376.0,4.3573723,0.84,0.0592234270227343,0.1034081570712781,35.0,40.0,45.0,21.295612458264042,Real Estate
15503504384.0,42.64002,0.33,0.0302691000489242,0.0709585794588414,50.0,50.0,50.0,23.464331924672106,Industrials
656309747712.0,10.030913,0.802,0.0122779604636595,-0.0229117578283454,60.0,60.0,60.0,27.209898690842074,Basic Materials
15268907008.0,21.463717,-0.038,0.0201660008677155,-0.0060651215491153,50.0,50.0,50.0,23.449084375946516,Consumer Cyclical
25563072512.0,48.602337,0.325,0.0185108219649632,0.1190251271387676,50.0,50.0,50.0,23.96441466709521,Consumer Defensive
63377559552.0,101.95939,0.461,0.0180262601573517,0.066915191053122,60.0,65.0,70.0,24.87237568546627,Financial Services
32215595008.0,,0.196,0.0245565262536089,-0.0200299542110892,50.0,50.0,50.0,24.195716489302814,Industrials
10824741888.0,16.889574,-0.113,0.0187663778645234,0.0325443961828566,50.0,55.0,60.0,23.105100266578408,Financial Services
6590254592.0,32.12176,,0.0402605904097531,-0.0735261438590358,50.0,50.0,50.0,22.608857817946753,Healthcare
6586144768.0,56.1626,0.213,0.0146348169124104,-0.1495228916124374,50.0,50.0,50.0,22.608234001983018,Communication Services
1182252032.0,,-0.559,0.0382032273132291,0.4302326226118405,40.0,40.0,40.0,20.890686959089233,Technology
544189841408.0,33.800056,0.349,0.0109721693610473,0.0039180566974452,60.0,60.0,60.0,27.022563996103685,Basic Materials
4910377984.0,13.669724,0.087,0.0352788422344686,-0.1647982348044507,40.0,40.0,40.0,22.314616758478216,Consumer Defensive
1533000064.0,,0.298,0.0145901545502931,-0.0580644625406715,40.0,45.0,50.0,21.150492479236608,Financial Services
2450887540736.0,83.2351,0.232,0.0134970214101837,0.0830847890924584,13.02,9.87,5.39,28.527471336409626,Consumer Defensive
1680047996928.0,105.87945,0.109,0.0136890808010745,-0.0036057137915128,60.0,60.0,60.0,28.14984347853621,Consumer Cyclical
1575654144.0,8.459248,-0.003,0.0150266121593921,-0.069482737574084,40.0,40.0,40.0,21.17793635315704,Industrials
61134860288.0,21.235828,0.683,0.017166060709197,-0.0161091780163989,60.0,60.0,60.0,24.83634808525329,Basic Materials
